OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus
otu19022	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA
otu19023	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Phormidiaceae	NA
otu19024	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02
otu19025	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
otu19026	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
otu19027	Bacteria	Acidobacteriota	Blastocatellia	DS-100	NA	NA
otu19028	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia
otu19029	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
otu19030	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	NA
otu19031	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
otu19032	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus
otu19033	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	NA	NA
otu19034	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Coleofasciculaceae	Microcoleus Es-Yyy1400
otu19035	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	NA
otu19036	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	NA
otu19037	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Edaphobaculum
otu19038	Bacteria	Chloroflexi	TK10	NA	NA	NA
otu19039	Bacteria	Chloroflexi	NA	NA	NA	NA
otu19040	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter
otu19041	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
otu19042	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	NA
otu19043	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA
otu19044	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
otu19045	Bacteria	NA	NA	NA	NA	NA
otu19046	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA
otu19047	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
otu19048	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19049	Bacteria	Firmicutes	Desulfotomaculia	Desulfotomaculales	Pelotomaculaceae	Pelotomaculum
otu19050	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter
otu19051	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19052	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	UTCFX1
otu19053	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	NA
otu19054	Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	NA	NA
otu19055	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium
otu19056	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
otu19057	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA
otu19058	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA
otu19059	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella
otu19060	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Edaphobaculum
otu19061	Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	AKIW781	NA
otu19062	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	JCM 18997
otu19063	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
otu19064	Bacteria	NA	NA	NA	NA	NA
otu19065	Bacteria	NA	NA	NA	NA	NA
otu19066	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
otu19067	Bacteria	Planctomycetota	Phycisphaerae	mle1-8	NA	NA
otu19068	Bacteria	Latescibacterota	NA	NA	NA	NA
otu19069	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19070	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-2
otu19071	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	NA
otu19072	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 8
otu19073	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA
otu19074	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	NA
otu19075	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
otu19076	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
otu19077	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
otu19078	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula
otu19079	Bacteria	Chloroflexi	TK10	NA	NA	NA
otu19080	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	NA
otu19081	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
otu19082	Bacteria	Elusimicrobiota	Elusimicrobia	Lineage IV	NA	NA
otu19083	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	IMCC26134
otu19084	Bacteria	Chloroflexi	Ktedonobacteria	C0119	NA	NA
otu19085	Bacteria	Gemmatimonadota	S0134 terrestrial group	NA	NA	NA
otu19086	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA
otu19087	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA
otu19088	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	NA
otu19089	Bacteria	Chloroflexi	NA	NA	NA	NA
otu19090	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Stigmatella
otu19091	Bacteria	Chloroflexi	NA	NA	NA	NA
otu19092	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	NA	NA
otu19093	Bacteria	Chloroflexi	TK10	NA	NA	NA
otu19094	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	NA	NA
otu19095	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	NA
otu19096	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA
otu19097	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA
otu19098	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA
otu19099	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Sphaerimonospora
otu19100	Bacteria	Gemmatimonadota	BD2-11 terrestrial group	NA	NA	NA
otu19101	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
otu19102	Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	Fonticella
otu19103	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	NA
otu19104	Bacteria	Myxococcota	Polyangia	mle1-27	NA	NA
otu19105	Bacteria	Gemmatimonadota	S0134 terrestrial group	NA	NA	NA
otu19106	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hirschia
otu19107	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
otu19108	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA
otu19109	Bacteria	Chloroflexi	Ktedonobacteria	C0119	NA	NA
otu19110	Bacteria	Desulfobacterota	NA	NA	NA	NA
otu19111	Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	NA	NA
otu19112	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
otu19113	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	NA
otu19114	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA
otu19115	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-2
otu19116	Bacteria	Chloroflexi	Ktedonobacteria	C0119	NA	NA
otu19117	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
otu19118	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage
otu19119	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19120	Bacteria	NB1-j	NA	NA	NA	NA
otu19121	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA	NA
otu19122	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19123	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19124	Bacteria	Cyanobacteria	Vampirivibrionia	Vampirovibrionales	Vampirovibrionaceae	Vampirovibrio
otu19125	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	NA
otu19126	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	NA
otu19127	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	NA
otu19128	Bacteria	Planctomycetota	BD7-11	NA	NA	NA
otu19129	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA
otu19130	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	YC-ZSS-LKJ147
otu19131	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas
otu19132	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	NA	NA
otu19133	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia
otu19134	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19135	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	NA	NA
otu19136	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19137	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	NA
otu19138	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19139	Bacteria	Chloroflexi	NA	NA	NA	NA
otu19140	Bacteria	Chloroflexi	NA	NA	NA	NA
otu19141	Bacteria	WS4	NA	NA	NA	NA
otu19142	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
otu19143	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19144	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 18
otu19145	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	HSB OF53-F07
otu19146	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	NA	NA
otu19147	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
otu19148	Bacteria	Chloroflexi	NA	NA	NA	NA
otu19149	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA
otu19150	Bacteria	Chloroflexi	Ktedonobacteria	C0119	NA	NA
otu19151	Bacteria	Latescibacterota	NA	NA	NA	NA
otu19152	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 13	NA	NA
otu19153	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA
otu19154	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	NA
otu19155	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
otu19156	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA
otu19157	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium
otu19158	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	NA
otu19159	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	NA
otu19160	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
otu19161	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas
otu19162	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA
otu19163	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	NA
otu19164	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA
otu19165	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA
otu19166	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
otu19167	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
otu19168	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
otu19169	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
otu19170	Bacteria	WPS-2	NA	NA	NA	NA
otu19171	Archaea	Halobacterota	Methanocellia	Methanocellales	Methanocellaceae	Methanocella
otu19172	Bacteria	NA	NA	NA	NA	NA
otu19173	Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	NA	NA
otu19174	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19175	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
otu19176	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylobacillus
otu19177	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA
otu19178	Bacteria	WS2	NA	NA	NA	NA
otu19179	Bacteria	Bacteroidota	NA	NA	NA	NA
otu19180	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
otu19181	Bacteria	Bacteroidota	Ignavibacteria	NA	NA	NA
otu19182	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA
otu19183	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Edaphobacter
otu19184	Bacteria	Cyanobacteria	Vampirivibrionia	Vampirovibrionales	Vampirovibrionaceae	NA
otu19185	Bacteria	Armatimonadota	NA	NA	NA	NA
otu19186	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA
otu19187	Bacteria	Firmicutes	Symbiobacteriia	Symbiobacteriales	Symbiobacteraceae	Symbiobacterium
otu19188	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA
otu19189	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	NA
otu19190	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
otu19191	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19192	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA
otu19193	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	NA
otu19194	Bacteria	Chloroflexi	NA	NA	NA	NA
otu19195	Bacteria	Actinobacteriota	Actinobacteria	FFCH16263	NA	NA
otu19196	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA
otu19197	Bacteria	RCP2-54	NA	NA	NA	NA
otu19198	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus
otu19199	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Desertibacter
otu19200	Bacteria	Planctomycetota	Phycisphaerae	mle1-8	NA	NA
otu19201	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Chlamydiaceae	NA
otu19202	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Edaphobaculum
otu19203	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA
otu19204	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia
otu19205	Bacteria	Chloroflexi	TK10	NA	NA	NA
otu19206	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 2	NA	NA
otu19207	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum
otu19208	Bacteria	Latescibacterota	NA	NA	NA	NA
otu19209	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA
otu19210	Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	NA
otu19211	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA
otu19212	Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	AKIW781	NA
otu19213	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Phreatobacter
otu19214	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA
otu19215	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA
otu19216	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA
otu19217	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon
otu19218	Bacteria	NA	NA	NA	NA	NA
otu19219	Bacteria	Chloroflexi	SHA-26	NA	NA	NA
otu19220	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	NA
otu19221	Bacteria	Chloroflexi	NA	NA	NA	NA
otu19222	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella
otu19223	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Chlamydiaceae	NA
otu19224	Bacteria	Latescibacterota	NA	NA	NA	NA
otu19225	Bacteria	Armatimonadota	NA	NA	NA	NA
otu19226	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
otu19227	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA
otu19228	Bacteria	Myxococcota	Polyangia	Blfdi19	NA	NA
otu19229	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA
otu19230	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
otu19231	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19232	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus
otu19233	Bacteria	Chloroflexi	OLB14	NA	NA	NA
otu19234	Bacteria	Armatimonadota	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas
otu19235	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA
otu19236	Bacteria	Chloroflexi	Chloroflexia	Elev-1554	NA	NA
otu19237	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19238	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter
otu19239	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19240	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19241	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Micropepsis
otu19242	Bacteria	Chloroflexi	TK10	NA	NA	NA
otu19243	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
otu19244	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	NA	NA
otu19245	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA
otu19246	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA
otu19247	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19248	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
otu19249	Archaea	Crenarchaeota	Nitrososphaeria	Group 1.1c	NA	NA
otu19250	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19251	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19252	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	37-13	NA
otu19253	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
otu19254	Bacteria	Chloroflexi	NA	NA	NA	NA
otu19255	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA
otu19256	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter
otu19257	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
otu19258	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Syntrophobotulaceae	Candidatus Dichloromethanomonas
otu19259	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	NA
otu19260	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA
otu19261	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter
otu19262	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata
otu19263	Bacteria	Armatimonadota	NA	NA	NA	NA
otu19264	Bacteria	Actinobacteriota	Thermoleophilia	NA	NA	NA
otu19265	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus
otu19266	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	NA	NA
otu19267	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
otu19268	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	NA
otu19269	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella
otu19270	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	NA
otu19271	Bacteria	Chloroflexi	NA	NA	NA	NA
otu19272	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA
otu19273	Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	NA	NA
otu19274	Bacteria	Firmicutes	Desulfotomaculia	Desulfotomaculales	Pelotomaculaceae	Pelotomaculum
otu19275	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Plot4-2H12
otu19276	Bacteria	Chloroflexi	OLB14	NA	NA	NA
otu19277	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
otu19278	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
otu19279	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA
otu19280	Bacteria	Acidobacteriota	Subgroup 25	NA	NA	NA
otu19281	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA
otu19282	Bacteria	Myxococcota	Myxococcia	Myxococcales	27F-1492R	NA
otu19283	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	KD3-93	NA
otu19284	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19285	Bacteria	Myxococcota	bacteriap25	NA	NA	NA
otu19286	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA
otu19287	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
otu19288	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA
otu19289	Bacteria	Chloroflexi	NA	NA	NA	NA
otu19290	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
otu19291	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter
otu19292	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Tuwongella
otu19293	Bacteria	Acidobacteriota	Acidobacteriae	AKIW659	NA	NA
otu19294	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA
otu19295	Bacteria	Cyanobacteria	Cyanobacteriia	Thermosynechococcales	Thermosynechococcaceae	Synechococcus IR11
otu19296	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA
otu19297	Bacteria	Firmicutes	Clostridia	Clostridiales	Oxobacteraceae	Oxobacter
otu19298	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19299	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	NA
otu19300	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA
otu19301	Bacteria	Chloroflexi	NA	NA	NA	NA
otu19302	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
otu19303	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	HSB OF53-F07
otu19304	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19305	Bacteria	Acidobacteriota	Subgroup 5	NA	NA	NA
otu19306	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
otu19307	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19308	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup 9	NA	NA
otu19309	Bacteria	Chloroflexi	Ktedonobacteria	C0119	NA	NA
otu19310	Bacteria	Firmicutes	Clostridia	NA	NA	NA
otu19311	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA
otu19312	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Syntrophobotulaceae	Candidatus Dichloromethanomonas
otu19313	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	FCPS473
otu19314	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	NA
otu19315	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	NA
otu19316	Bacteria	Firmicutes	Desulfotomaculia	Desulfotomaculales	Desulfotomaculaceae	Desulfotomaculum
otu19317	Bacteria	WS2	NA	NA	NA	NA
otu19318	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	NA
otu19319	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	NA
otu19320	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Anaerovorax
otu19321	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	Ardenticatenaceae	NA
otu19322	Bacteria	Cyanobacteria	Sericytochromatia	NA	NA	NA
otu19323	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
otu19324	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	HSB OF53-F07
otu19325	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	NA
